frame_id,tile_id,rank,x1,y1,x2,y2,conf,cls
6,6,6,627.3812,222.3857,646.1215,272.8450,0.6270,0
6,5,5,366.2266,236.4700,384.7867,285.8371,0.5727,0
6,7,7,918.1110,239.1573,952.2991,322.0963,0.4018,0
6,6,6,543.0595,220.4354,568.2422,295.0995,0.3722,0
6,6,6,506.8280,215.5534,528.7866,265.1118,0.3665,0
7,7,7,694.9344,206.8635,764.3763,400.5971,0.8634,0
7,5,5,218.4814,221.0380,283.4086,361.8627,0.7815,0
7,5,5,291.2884,221.1759,337.5835,354.9993,0.7806,0
7,7,7,749.5288,215.6714,803.3267,385.0046,0.7625,0
7,6,6,627.2221,222.3953,645.9848,272.8761,0.6504,0
7,5,5,366.1890,236.2002,384.6820,286.2539,0.5928,0
7,7,7,919.5436,237.8191,953.7116,328.0402,0.4600,0
7,7,7,853.9082,216.6461,893.3540,291.7257,0.3735,0
7,6,6,506.5535,216.0777,528.4829,264.9418,0.3609,0
7,6,6,686.2252,215.8017,713.2353,280.1882,0.3516,0
8,7,7,703.3880,205.4331,766.1043,400.1477,0.8457,0
8,5,5,291.4928,221.2038,337.1939,354.8362,0.7908,0
8,5,5,217.9326,220.8202,284.0641,361.7849,0.7836,0
8,7,7,744.7124,210.2515,803.4560,385.5867,0.7247,0
8,6,6,627.0758,223.2568,645.6753,272.8000,0.6709,0
8,5,5,366.0220,236.0107,384.0761,286.1804,0.5928,0
8,6,6,688.3082,217.8367,712.0806,280.4530,0.4579,0
8,7,7,920.6586,239.1774,953.8006,328.1091,0.3884,0
8,6,6,506.7172,216.2347,528.3731,264.7689,0.3612,0
9,7,7,710.0252,204.1842,771.6094,398.9460,0.8494,0
9,7,7,757.3540,211.0827,808.1049,385.4799,0.8157,0
9,5,5,217.7340,221.2749,284.9722,361.5414,0.8002,0
9,5,5,291.6890,221.2155,337.6494,354.9695,0.7993,0
9,6,6,626.8639,223.0874,645.6985,272.6330,0.7046,0
9,5,5,366.2271,235.9436,383.9435,285.7745,0.5873,0
9,6,6,688.3449,219.5433,714.2614,282.0795,0.4820,0
9,7,7,920.2229,238.9932,953.3766,327.9764,0.4094,0
9,6,6,543.5157,220.6251,567.9411,287.7467,0.3725,0
10,7,7,763.5804,212.2403,811.6234,384.5597,0.8225,0
10,5,5,218.7622,221.0601,284.8271,362.2129,0.8076,0
10,5,5,291.9184,221.3375,337.0821,354.6893,0.8055,0
10,7,7,715.5439,205.5586,773.6281,398.7936,0.8029,0
10,6,6,626.9138,223.0775,645.7919,272.6770,0.6981,0
10,5,5,366.2499,235.8111,383.8830,286.1783,0.5877,0
10,6,6,689.3786,218.3292,717.0128,280.4511,0.5417,0
10,7,7,918.4482,238.0781,953.5221,326.9572,0.4596,0
10,6,6,507.9100,216.7563,529.6066,265.0796,0.3736,0
10,6,6,543.7131,220.4747,567.9312,287.0801,0.3520,0
11,7,7,720.3981,204.0369,779.2129,400.1180,0.8216,0
11,5,5,292.1145,221.5335,337.3957,354.5536,0.8099,0
11,5,5,219.3923,222.3892,283.1263,362.9332,0.7852,0
11,7,7,768.6038,211.6335,816.7525,387.4188,0.6931,0
11,6,6,626.9676,222.7036,644.6809,272.5906,0.6810,0
11,5,5,366.2862,235.6090,383.8812,286.5043,0.5849,0
11,6,6,689.3388,216.2973,716.7421,280.3977,0.5185,0
11,7,7,918.1790,238.9804,952.6873,327.0993,0.4357,0
11,5,5,327.8644,226.8343,361.8106,319.7251,0.3918,0
11,6,6,540.7984,220.8603,567.9612,295.1465,0.3830,0
12,5,5,292.0731,221.9626,336.7132,354.5850,0.8009,0
12,5,5,221.6571,221.7327,281.4830,363.5908,0.7973,0
12,7,7,726.6429,204.2928,785.0800,399.3352,0.7856,0
12,7,7,766.6090,211.8001,826.5752,388.1432,0.7390,0
12,6,6,627.2326,222.4828,645.0084,272.5079,0.6449,0
12,5,5,366.1554,235.9933,383.0621,286.1618,0.5845,0
12,6,6,689.6381,216.9633,715.6833,279.1699,0.5020,0
12,5,5,329.2736,226.7740,363.2215,317.6068,0.4221,0
12,6,6,542.5213,221.5588,566.7861,296.0632,0.3783,0
13,5,5,292.1940,221.9353,336.8061,353.9767,0.7988,0
13,7,7,726.5006,203.6172,791.4855,398.7437,0.7849,0
13,5,5,222.9614,222.9104,282.0121,364.6805,0.7694,0
13,7,7,768.9108,212.4974,842.0466,395.5864,0.7178,0
13,6,6,627.1375,222.5861,645.0930,272.4331,0.6498,0
13,5,5,366.2871,235.6793,383.0019,287.4159,0.6197,0
13,6,6,690.9720,217.4042,716.3168,279.3549,0.4417,0
13,5,5,329.4452,226.7641,364.1399,316.4686,0.4386,0
13,6,6,543.2245,220.8708,567.4064,295.2189,0.4149,0
13,5,5,466.5196,217.4797,484.8599,258.6021,0.3653,0
14,5,5,292.0607,221.8433,336.9176,353.9413,0.7977,0
14,7,7,778.9480,212.1277,857.7946,397.8461,0.7619,0
14,5,5,226.9782,222.0623,282.1692,365.7289,0.7593,0
14,7,7,727.9045,207.8647,804.3388,403.4260,0.7488,0
14,6,6,627.2790,223.8941,645.1462,272.3486,0.6843,0
14,5,5,366.0650,238.4223,383.2325,287.1266,0.5856,0
14,6,6,543.3409,221.5256,567.9933,295.5822,0.4187,0
14,5,5,330.4326,228.0003,363.8420,318.3456,0.4174,0
14,5,5,466.2529,217.2747,484.4370,258.8103,0.3601,0
15,5,5,292.1884,221.5336,337.2863,354.6210,0.8012,0
15,5,5,225.4108,221.6611,281.5832,366.0884,0.7601,0
15,7,7,782.7945,212.3439,864.7893,400.7658,0.6895,0
15,6,6,627.2247,223.4805,645.0919,272.4197,0.6850,0
15,7,7,728.0072,203.9030,810.5559,400.8993,0.6676,0
15,5,5,365.9718,236.6794,382.9446,287.5128,0.6551,0
15,5,5,331.8626,229.3198,362.7910,316.0479,0.4171,0
15,6,6,695.1024,215.9694,720.1603,278.8660,0.3987,0
15,6,6,543.1209,221.8877,568.0149,295.3062,0.3971,0
15,5,5,466.2313,216.9696,484.4274,259.0629,0.3565,0
16,5,5,292.0125,221.8819,336.9062,354.7511,0.8021,0
16,7,7,727.8937,209.5535,822.6701,401.6742,0.7987,0
16,7,7,791.3635,212.8872,870.8142,400.7978,0.7609,0
16,5,5,228.1746,221.4012,281.3400,366.6498,0.7462,0
16,6,6,626.8029,223.2639,644.6576,272.3310,0.7120,0
16,5,5,365.4283,236.1901,382.7388,287.8356,0.6268,0
16,5,5,330.1531,226.9925,363.7509,320.5304,0.4975,0
16,6,6,542.2508,223.0590,568.1118,294.7296,0.3935,0
17,5,5,291.6817,221.9446,337.9870,354.9102,0.8055,0
17,7,7,728.2170,215.5842,831.1857,400.9969,0.7618,0
17,5,5,228.2314,221.2219,282.1006,366.3584,0.7457,0
17,6,6,626.8262,223.6118,645.0771,272.3901,0.7376,0
17,7,7,789.3684,213.8672,876.5134,402.4915,0.7107,0
17,5,5,365.0929,235.2692,381.8731,287.1030,0.5667,0
17,5,5,330.2990,226.7023,363.6813,321.1338,0.4653,0
17,6,6,543.7105,221.3952,567.8958,295.4491,0.4223,0
18,7,7,729.2003,209.7445,837.9777,405.3266,0.8528,0
18,5,5,291.7729,221.5697,339.7267,355.0199,0.8170,0
18,5,5,229.8830,221.5890,283.3760,367.1071,0.7379,0
18,6,6,626.8826,222.9559,644.4174,272.2048,0.7203,0
18,7,7,799.6704,229.1254,881.0150,402.6861,0.6603,0
18,5,5,364.3993,234.7404,383.1338,287.8004,0.5416,0
18,6,6,544.2126,222.1416,567.8082,291.3365,0.3988,0
18,5,5,331.0435,227.0774,363.6993,320.6235,0.3810,0
19,7,7,729.3563,207.5534,851.5235,406.4394,0.8643,0
19,5,5,291.9376,221.5011,341.9586,355.3800,0.7990,0
19,5,5,232.5715,221.5641,286.1453,367.3799,0.7864,0
19,6,6,626.6413,222.6823,644.3228,272.1790,0.7344,0
19,7,7,803.9906,223.4123,884.5271,402.8544,0.6896,0
19,5,5,362.7335,234.2238,382.9978,287.7675,0.4820,0
19,5,5,331.3442,228.6375,362.9120,321.4099,0.4137,0
19,6,6,544.5661,221.9173,567.8129,290.8690,0.3904,0
19,5,5,466.3225,217.1105,483.3789,259.3722,0.3597,0
20,7,7,730.6918,205.6956,852.2517,408.6986,0.8782,0
20,5,5,291.9221,221.4416,343.2905,355.9269,0.8085,0
20,5,5,231.6340,220.8790,286.5431,367.3849,0.8077,0
20,6,6,626.6289,222.6858,644.5823,272.2327,0.7643,0
20,7,7,811.9741,216.8723,888.0641,402.9770,0.7636,0
20,5,5,362.0687,235.2240,383.7338,288.1177,0.4281,0
20,5,5,466.2157,216.9165,483.3052,259.4850,0.4065,0
20,6,6,547.3367,219.9788,567.5673,278.0587,0.4003,0
20,5,5,332.9550,229.2601,362.4076,318.5679,0.3684,0
21,5,5,291.8611,221.9518,344.5458,355.9241,0.8048,0
21,5,5,232.5846,221.0829,286.5453,367.5365,0.7936,0
21,6,6,626.4239,222.2834,644.2567,273.4218,0.7308,0
21,7,7,808.4300,212.4249,884.8593,404.9836,0.6742,0
21,7,7,731.4803,205.7944,853.2274,405.6212,0.6547,0
21,6,6,709.1480,221.0493,730.3043,279.4260,0.5927,0
21,5,5,466.4682,217.1843,483.3465,259.6802,0.4128,0
21,6,6,543.8583,220.3611,567.8436,294.0173,0.4072,0
21,5,5,329.4570,228.7287,361.9028,325.3178,0.3869,0
21,6,6,652.4266,210.1088,672.3063,272.2352,0.3838,0
21,6,6,506.8865,218.2502,528.6286,266.1225,0.3825,0
21,5,5,361.6197,235.0151,383.9785,287.5113,0.3729,0
22,7,7,733.4334,206.1474,820.9888,400.7787,0.8060,0
22,5,5,292.0755,222.2579,345.0489,356.1537,0.8018,0
22,5,5,234.6838,222.4866,287.8686,366.8600,0.7898,0
22,6,6,626.2619,222.4553,644.1143,273.3599,0.7332,0
22,7,7,813.9205,212.7609,886.2981,404.1435,0.6994,0
22,7,7,706.6937,216.8405,735.7623,279.6639,0.4630,0
22,6,6,544.0913,219.6179,568.3801,295.4175,0.4100,0
22,6,6,507.4022,217.4276,529.0143,265.1626,0.4058,0
22,5,5,330.1901,228.3344,361.8212,324.5872,0.3847,0
23,5,5,292.0949,222.2097,345.0103,356.0124,0.7984,0
23,7,7,738.1645,205.7023,844.7521,404.6792,0.7921,0
23,5,5,235.7331,222.0022,288.4561,366.9381,0.7741,0
23,6,6,626.4397,222.2349,644.0213,272.1539,0.7213,0
23,7,7,826.9079,213.7458,893.1416,401.9114,0.7185,0
23,7,7,705.7082,217.0281,738.5817,279.6154,0.4685,0
23,6,6,543.2522,219.9734,568.0458,295.9965,0.4538,0
23,6,6,507.4265,217.8993,528.7384,265.1242,0.3944,0
24,5,5,293.0268,221.9952,344.2279,357.1336,0.7833,0
24,5,5,234.4515,221.2416,289.3404,368.2339,0.7688,0
24,6,6,625.3106,222.5071,643.7012,272.2737,0.7648,0
24,7,7,743.0383,204.5578,852.5038,406.2795,0.7347,0
24,7,7,829.4617,215.8151,886.8391,402.6111,0.6953,0
24,7,7,708.7809,219.2573,739.8850,279.7840,0.5404,0
24,7,7,921.9222,240.1301,954.0645,328.6290,0.3550,0
25,5,5,293.5149,222.0530,344.6124,357.6067,0.8139,0
25,7,7,749.6297,202.4704,863.9425,410.9615,0.8002,0
25,5,5,235.8214,221.4177,288.9482,368.0553,0.7593,0
25,6,6,625.4380,222.4393,643.6405,272.2203,0.7544,0
25,7,7,831.5979,214.1985,884.9023,401.3105,0.6456,0
25,7,7,708.5275,219.9331,741.4054,279.6381,0.5610,0
25,6,6,543.0666,219.8883,567.8466,295.3402,0.3870,0
25,7,7,920.9874,240.3211,953.8528,328.4679,0.3630,0
26,5,5,293.7416,222.4642,343.8781,357.4894,0.8252,0
26,7,7,757.4468,203.2384,861.4082,412.7441,0.8170,0
26,5,5,236.4176,221.9424,289.3589,367.1285,0.8055,0
26,6,6,625.3334,222.4173,643.6549,272.1992,0.7533,0
26,7,7,835.9285,216.9027,892.5145,402.3427,0.7166,0
26,7,7,709.7407,223.2456,742.0846,279.6156,0.6160,0
26,6,6,541.9837,219.9136,567.8033,295.3515,0.3965,0
27,5,5,294.4150,222.8451,343.6472,357.2079,0.8192,0
27,5,5,237.1454,222.3747,290.5687,367.6346,0.8175,0
27,7,7,766.8126,202.7649,860.2449,412.6530,0.8023,0
27,6,6,625.2637,222.4165,643.8079,272.2805,0.7522,0
27,7,7,711.6815,217.6709,743.4484,279.1859,0.6993,0
27,7,7,840.6714,211.0840,922.1486,399.7823,0.6005,0
27,5,5,332.9111,227.4846,362.2405,323.3305,0.3955,0
27,6,6,541.5879,219.2697,567.8975,294.5806,0.3779,0
28,5,5,295.0200,222.5344,344.1049,357.1928,0.8231,0
28,5,5,235.8751,221.9706,291.1744,366.8613,0.8198,0
28,7,7,775.8280,201.0407,858.4680,412.3192,0.8017,0
28,6,6,625.3145,222.4886,643.5636,272.4023,0.7282,0
28,7,7,712.9367,218.1013,743.1138,279.4692,0.7248,0
28,7,7,838.3480,209.9147,927.2570,400.5071,0.7104,0
28,5,5,361.3195,227.0358,384.6256,288.0683,0.4531,0
28,6,6,542.0877,219.4187,567.8943,293.9689,0.3791,0
29,5,5,235.5589,221.5311,291.9928,366.9280,0.8280,0
29,5,5,295.7751,222.3468,344.6762,357.0447,0.7987,0
29,7,7,788.3345,199.0884,859.9106,411.8942,0.7831,0
29,7,7,839.2605,210.3896,940.0152,401.8895,0.7498,0
29,6,6,625.3057,222.4342,643.3920,272.4696,0.7244,0
29,7,7,715.3167,215.3105,742.1151,279.2175,0.6955,0
29,5,5,361.1119,227.4093,384.4143,288.4104,0.4311,0
30,7,7,799.9345,198.1282,870.3437,411.3878,0.8323,0
30,5,5,297.2939,222.1695,345.6328,357.1382,0.8205,0
30,5,5,238.8818,222.2503,292.9508,368.6385,0.8129,0
30,7,7,837.1715,208.6058,946.2708,405.3289,0.7658,0
30,6,6,625.5884,222.2994,643.2822,272.2172,0.6920,0
30,7,7,720.7351,215.8812,742.6218,278.2038,0.6499,0
30,5,5,362.3932,228.9958,383.0061,288.5293,0.3641,0
31,7,7,803.5475,196.8661,883.4608,413.1451,0.8528,0
31,5,5,298.7200,221.7752,346.1789,356.9885,0.8298,0
31,5,5,239.9278,222.5193,294.2425,369.0612,0.8000,0
31,7,7,839.7798,212.4221,951.6070,407.8896,0.7163,0
31,6,6,625.6003,222.3718,642.4819,272.2254,0.7009,0
31,7,7,723.4017,214.9480,743.7047,278.3895,0.6653,0
31,5,5,361.2360,231.2128,382.0381,288.0481,0.3852,0
31,5,5,337.3006,225.2599,364.9433,324.3764,0.3742,0
32,7,7,804.1354,196.3657,889.9896,412.4842,0.8727,0
32,5,5,299.7846,221.5765,346.3294,357.0346,0.8353,0
32,5,5,239.7316,222.2617,294.3875,370.6516,0.7818,0
32,7,7,726.2235,215.3272,743.8915,279.0970,0.7369,0
32,6,6,625.6494,222.4801,642.4568,272.1373,0.6765,0
32,7,7,861.5478,203.7792,958.0792,407.3618,0.5602,0
32,5,5,360.5716,230.4200,381.1259,288.8495,0.4473,0
33,5,5,301.0290,221.5583,347.6825,356.8867,0.8206,0
33,7,7,806.1562,198.2751,899.1587,414.3210,0.7993,0
33,5,5,241.2439,222.5612,294.5945,372.6532,0.7965,0
33,7,7,728.4585,215.1222,745.1881,277.5885,0.7474,0
33,6,6,625.8008,222.4369,642.7551,272.2040,0.6914,0
33,5,5,360.4291,230.5965,379.9072,289.4058,0.4648,0
33,7,7,861.4414,214.3677,958.0112,410.5087,0.4088,0
33,5,5,339.5473,226.8113,365.2553,327.6576,0.3764,0
34,7,7,810.4624,197.5367,908.8639,420.6135,0.8753,0
34,5,5,302.0481,221.7364,349.4777,356.8653,0.8155,0
34,5,5,240.4261,222.5282,294.6104,373.8925,0.8021,0
34,7,7,879.1665,215.5817,955.3465,411.3251,0.7784,0
34,7,7,729.0546,215.2206,746.2007,277.2321,0.7645,0
34,6,6,625.7228,222.3601,642.5083,272.2392,0.6888,0
34,11,11,809.1179,296.7299,959.3460,427.2265,0.5779,0
34,5,5,360.5244,229.1760,379.9358,289.3380,0.4939,0
34,5,5,287.7001,228.3729,308.0690,295.1781,0.4118,0
35,7,7,812.7727,199.0815,918.3983,429.9321,0.8743,0
35,5,5,302.4841,221.4008,347.4565,356.8939,0.8215,0
35,5,5,240.6148,222.6096,294.5726,374.4279,0.7914,0
35,7,7,729.1869,215.1417,748.2550,278.1696,0.7730,0
35,6,6,625.6513,222.2915,642.4497,272.2639,0.6721,0
35,7,7,884.5726,207.9912,960.0000,412.2015,0.6588,0
35,5,5,361.0679,225.4702,381.3884,289.1109,0.5574,0
35,5,5,287.1441,228.7432,308.5762,295.0486,0.4485,0
35,6,6,542.8550,219.2057,566.5731,296.9739,0.3692,0
36,7,7,815.0511,201.4822,944.0918,432.6908,0.8766,0
36,5,5,303.3972,221.7296,347.4710,356.9460,0.8379,0
36,5,5,240.2327,223.3146,294.4646,374.4828,0.7613,0
36,6,6,626.4374,222.2718,643.1999,272.3205,0.7313,0
36,7,7,729.8746,215.4798,749.6963,277.8479,0.6899,0
36,5,5,287.9215,226.2062,307.8361,295.6482,0.5027,0
36,5,5,358.9309,229.6634,380.0950,287.6115,0.4615,0
37,7,7,814.8502,200.3750,951.5277,435.5562,0.8888,0
37,5,5,304.0648,221.9941,347.8040,356.9826,0.8500,0
37,5,5,241.4454,222.8951,294.8663,373.6983,0.7706,0
37,7,7,730.1232,215.3423,752.7659,278.0213,0.7417,0
37,6,6,626.4805,222.0908,642.8449,272.2918,0.7307,0
37,5,5,287.0747,228.0815,308.2201,294.4120,0.5068,0
37,5,5,359.6750,229.5246,380.1108,287.3886,0.4255,0
37,6,6,503.4302,220.7858,523.0789,264.4271,0.3559,0
38,7,7,815.3626,199.4747,960.0000,436.4895,0.9268,0
38,5,5,304.5788,222.2289,349.4174,356.9152,0.8468,0
38,7,7,730.5709,215.0173,755.4235,277.6324,0.7514,0
38,5,5,238.4822,222.8724,295.0114,373.0353,0.7385,0
38,6,6,626.9212,221.4902,642.9166,272.1884,0.7004,0
38,5,5,287.7246,228.5531,308.2619,293.9012,0.5214,0
39,7,7,815.6196,201.4304,960.0000,440.1188,0.9326,0
39,5,5,304.7355,222.1724,350.4854,356.9201,0.8523,0
39,5,5,239.0037,222.8437,294.7721,372.3113,0.7593,0
39,7,7,730.7560,214.8203,756.1147,277.6035,0.6881,0
39,6,6,627.4147,221.3126,643.4545,272.2069,0.6763,0
39,5,5,287.6379,228.3286,308.4196,293.7812,0.5370,0
39,6,6,543.0650,220.1798,566.6616,296.6072,0.3578,0
40,7,7,817.3386,201.2908,960.0000,440.6390,0.9267,0
40,5,5,305.1641,222.3848,351.6273,356.8519,0.8567,0
40,5,5,239.2491,223.1113,294.3715,373.9994,0.7818,0
40,7,7,730.9596,214.8259,758.6759,278.5946,0.6895,0
40,6,6,627.4956,221.2141,643.5571,272.0860,0.6621,0
40,5,5,289.2617,226.6692,307.9444,294.0107,0.4970,0
40,5,5,366.3865,228.2337,381.9295,284.4387,0.4187,0
41,7,7,820.4566,198.7076,960.0000,437.5753,0.9121,0
41,5,5,305.2190,222.3898,352.1035,356.8162,0.8577,0
41,5,5,239.0617,223.1357,294.1887,377.3302,0.8033,0
41,7,7,731.7803,214.8092,759.1102,277.9545,0.7060,0
41,6,6,627.4783,220.5767,643.6802,272.2270,0.6602,0
41,5,5,290.3511,223.4622,311.1936,294.5099,0.4654,0
41,6,6,542.6116,220.6676,566.8387,296.6664,0.3555,0
42,7,7,825.0509,197.4920,955.5764,433.4656,0.9156,0
42,5,5,306.4024,222.2182,353.4812,356.6004,0.8561,0
42,5,5,239.0592,223.4470,294.1809,379.0387,0.8189,0
42,7,7,732.9680,215.2058,759.0736,277.7406,0.6497,0
42,6,6,627.5241,220.4374,643.5464,272.3441,0.6445,0
42,5,5,289.6360,225.7608,308.6793,294.2649,0.5267,0
42,6,6,503.5945,222.0389,523.8132,263.7643,0.3819,0
43,7,7,834.5861,196.7532,958.2838,439.0699,0.9142,0
43,5,5,307.1986,222.0645,354.6032,356.6361,0.8500,0
43,5,5,238.9173,223.2996,294.7435,379.4810,0.8265,0
43,6,6,627.5515,220.7610,643.3216,272.2972,0.6416,0
43,7,7,735.4827,215.5700,759.1770,277.7101,0.5849,0
43,5,5,289.9639,225.2508,309.0556,294.4354,0.3800,0
44,7,7,845.6954,195.7290,959.0186,440.3461,0.9027,0
44,5,5,307.5556,221.8188,356.0672,356.6211,0.8596,0
44,5,5,238.0197,223.2695,294.7427,380.3783,0.8301,0
44,7,7,738.5592,215.5177,760.1448,277.4920,0.6437,0
44,6,6,627.7532,220.7876,643.7402,272.3813,0.6256,0
44,6,6,503.4468,222.1037,524.3839,263.5624,0.4383,0
44,5,5,289.6714,223.6695,308.9001,294.3856,0.3702,0
44,6,6,541.7795,221.6545,566.4051,296.9389,0.3532,0
45,7,7,854.3097,195.1693,959.7888,442.7188,0.8922,0
45,5,5,307.7693,221.9663,355.5791,356.6452,0.8582,0
45,5,5,238.0831,222.9099,294.6029,380.8912,0.8267,0
45,7,7,741.9373,215.4333,760.4077,277.6937,0.6613,0
45,6,6,627.7692,220.5504,644.4291,272.5021,0.6390,0
45,6,6,503.0486,222.5079,525.2462,263.8078,0.5198,0
45,7,7,834.4852,220.4543,861.4881,295.1792,0.4000,0
45,5,5,289.5833,223.9226,309.2518,294.2702,0.3815,0
46,5,5,307.7861,222.1828,355.6402,356.6270,0.8604,0
46,7,7,866.4883,193.5943,959.4355,436.9469,0.8589,0
46,5,5,237.7754,222.7092,294.0819,380.8612,0.8203,0
46,7,7,744.4268,215.6342,760.6396,276.3188,0.6189,0
46,6,6,628.0600,220.3075,644.6717,272.4928,0.6030,0
46,6,6,502.8845,222.4517,524.9132,264.8749,0.5272,0
46,7,7,854.1285,216.5273,890.8020,318.6920,0.4182,0
46,5,5,347.1576,231.0972,376.1329,331.8863,0.4005,0
46,7,7,834.3674,220.0754,863.1151,294.7731,0.3795,0
46,5,5,290.0460,222.9247,307.9452,293.9173,0.3506,0
47,7,7,880.9019,193.1225,960.0000,433.2355,0.8779,0
47,5,5,308.1014,222.1654,356.0972,356.6094,0.8443,0
47,5,5,235.7935,222.3761,294.3218,380.8184,0.8079,0
47,6,6,628.6120,219.6698,644.9300,272.7342,0.5066,0
47,6,6,503.0898,222.7842,525.3697,264.9782,0.4902,0
47,7,7,747.6713,214.7353,762.3529,277.8663,0.4656,0
47,5,5,346.2851,229.9566,376.5504,331.7699,0.4277,0
47,7,7,834.1499,220.8619,863.1150,294.7258,0.4128,0
47,5,5,289.6210,222.5919,307.4667,294.3606,0.3663,0
47,7,7,854.3210,218.2486,893.5696,319.6369,0.3531,0
48,7,7,896.0582,193.4342,960.0000,431.7131,0.8648,0
48,5,5,308.8231,222.2544,356.0287,356.5638,0.8232,0
48,5,5,238.4553,221.7130,293.9748,380.2242,0.8137,0
48,6,6,628.8278,220.5481,646.7983,272.7798,0.5933,0
48,5,5,289.9484,224.4460,307.5887,294.4792,0.4687,0
48,6,6,503.7702,222.6834,526.1588,265.6723,0.4389,0
48,5,5,345.5563,228.6138,376.7006,331.8380,0.4296,0
48,5,5,368.1380,226.6487,386.4022,281.5158,0.3887,0
49,7,7,903.5777,198.0905,960.0000,440.4642,0.8763,0
49,5,5,308.6975,222.3950,356.2780,356.6225,0.8226,0
49,5,5,238.2408,221.6929,293.5999,380.0871,0.8024,0
49,6,6,628.9260,221.0225,646.8174,272.7460,0.6001,0
49,5,5,290.3153,222.1751,308.1999,294.2058,0.4549,0
49,5,5,347.7442,229.8779,379.0851,331.7265,0.4546,0
49,6,6,503.6863,222.2905,526.2038,265.6073,0.3954,0
49,4,4,157.7934,225.0954,179.0593,283.2873,0.3593,0
50,7,7,906.1532,191.8609,960.0000,439.5211,0.8555,0
50,5,5,309.0698,222.6391,357.5051,356.7749,0.8245,0
50,5,5,235.4001,222.0717,293.8327,380.2359,0.7989,0
50,6,6,629.0507,220.6707,647.4111,272.8369,0.5371,0
50,6,6,503.5557,222.1290,526.7233,265.6201,0.4506,0
50,5,5,289.8983,224.7262,307.6459,294.4275,0.4479,0
